"Small Standing Oak Sign","Semnal mic de stejar"
"Small Standing Joshua Sign",""
"Small Standing Hardwood Sign",""
"Small Standing Fir Sign",""
"Small Standing Ceiba Sign",""
"Small Standing Cedar Sign",""
"Small Standing Birch Sign",""
"Small Hanging Wood Sign",""
"Small Hanging Spruce Sign",""
"Small Hanging Softwood Sign",""
"Small Hanging Saguaro Sign",""
"Small Hanging Redwood Sign",""
"Small Hanging Palm Sign",""
"Small Hanging Oak Sign",""
"Small Hanging Joshua Sign",""
"Small Hanging Hardwood Sign",""
"Small Hanging Fir Sign",""
"Small Hanging Ceiba Sign",""
"Small Hanging Cedar Sign",""
"Small Hanging Birch Sign",""
"Sensor Based Belt Sorter",""
"Screening Machine",""
"Rocker Box",""
"Mortared Stone Table",""
"Mortared Stone Fireplace",""
"Mortared Stone Chair",""
"Mortared Stone Bench",""
"Mortared Sandstone Table",""
"Mortared Sandstone Fireplace",""
"Mortared Sandstone Chair",""
"Mortared Sandstone Bench",""
"Mortared Limestone Table",""
"Mortared Limestone Fireplace",""
"Mortared Limestone Chair",""
"Mortared Limestone Bench",""
"Mortared Granite Table",""
"Mortared Granite Fireplace",""
"Mortared Granite Chair",""
"Mortared Granite Bench",""
"Lumber Table",""
"Lumber Chair",""
"Lumber Bench",""
"Large Standing Wood Sign",""
"A large sign for all of your larger text needs!","Un semn mare pentru toate nevoile dvs. de text mai mare!"
"Large Standing Spruce Sign","Semnal mare de molid în picioare"
"Large Standing Softwood Sign","Semn mare de lemn rasinoase"
"Large Standing Saguaro Sign","Semn mare Saguaro în picioare"
"Large Standing Redwood Sign","Semn mare mare în picioare"
"Large Standing Palm Sign","Semn mare de palmier în picioare"
"Large Standing Oak Sign","Semnal mare de stejar"
"Large Standing Joshua Sign","Semn mare Iosua în picioare"
"Large Standing Hardwood Sign","Panou mare din lemn masiv"
"Large Standing Fir Sign","Mare în picioare pentru semn"
"Large Standing Ceiba Sign","Semnal mare Ceiba în picioare"
"Large Standing Cedar Sign","Semn mare de cedru în picioare"
"Large Standing Birch Sign","Semnal mare de mesteacan"
"Large Hanging Wood Sign","Semnal mare din lemn agățat"
"Large Hanging Spruce Sign","Semnal mare de molid suspendat"
"Large Hanging Softwood Sign","Semn mare de agățat din rasinoase"
"Large Hanging Saguaro Sign","Semnal mare Saguaro suspendat"
"Large Hanging Redwood Sign","Semn mare de agățare din lemn de roșu"
"Large Hanging Palm Sign","Semn mare de palmier agățat"
"Large Hanging Oak Sign","Semnal mare de stejar agățat"
"Large Hanging Joshua Sign","Semn mare Joshua agățat"
"Large Hanging Hardwood Sign","Semnal mare din lemn de esență agățat"
"Large Hanging Fir Sign","Semn mare de brad agățat"
"Large Hanging Ceiba Sign","Semnal mare Ceiba suspendat"
"Large Hanging Cedar Sign","Semnal mare de cedru suspendat"
"Large Hanging Birch Sign","Semnal mare de mesteacăn agățat"
"Jaw Crusher","Concasor cu fălci"
"Hewn Table",""
"Hewn Softwood Table","Masă de rasinoase Hewn"
"Hewn Softwood Chair","Scaun din lemn de esență moale"
"Hewn Softwood Bench","Bancă de rasinoase Hewn"
"Hewn Hardwood Table","Masă din lemn de esență tare"
"Hewn Hardwood Chair","Scaun din lemn de esență tare"
"Hewn Hardwood Bench","Bancă din lemn de esență tare"
"Hewn Chair","Scaun Hewn"
"Hewn Bench",""
"Hardwood Lumber Table","Masă de cherestea din lemn de esență tare"
"Hardwood Lumber Door","Ușă de cherestea din lemn de esență tare"
"Hardwood Lumber Chair","Scaun din lemn de esență tare"
"Hardwood Lumber Bench","Bancă de cherestea din lemn de esență tare"
"Government Office","Birou guvernamental"
"Froth Floatation Cell","Celula de plutire a spumei"
"Executive Office","Biroul executiv"
"Court","Curtea"
"Composite Spruce Table","Masă de molid compozit"
"Composite Spruce Door","Ușă compusă din molid"
"Composite Spruce Chair","Scaun din molid compozit"
"Composite Spruce Bench","Banc compozit de molid"
"Composite Softwood Table","Masa compozita din rasinoase"
"Composite Softwood Door","Ușă compusă din rasinoase"
"Composite Softwood Chair",""
"Composite Softwood Bench",""
"Composite Saguaro Table",""
"Composite Saguaro Door",""
"Composite Saguaro Chair",""
"Composite Saguaro Bench",""
"Composite Redwood Table",""
"Composite Redwood Door",""
"Composite Redwood Chair",""
"Composite Redwood Bench",""
"Composite Palm Table",""
"Composite Palm Door",""
"Composite Palm Chair",""
"Composite Palm Bench",""
"Composite Oak Table",""
"Composite Oak Door",""
"Composite Oak Chair",""
"Composite Oak Bench",""
"Composite Lumber Table",""
"Composite Lumber Door",""
"Composite Lumber Chair",""
"Composite Lumber Bench",""
"Composite Joshua Table",""
"Composite Joshua Door",""
"Composite Joshua Chair",""
"Composite Joshua Bench",""
"Composite Hardwood Table",""
"Composite Hardwood Door",""
"Composite Hardwood Chair",""
"Composite Hardwood Bench",""
"Composite Fir Table",""
"Composite Fir Door",""
"Composite Fir Chair",""
"Composite Fir Bench",""
"Composite Ceiba Table",""
"Composite Ceiba Door",""
"Composite Ceiba Chair",""
"Composite Ceiba Bench",""
"Composite Cedar Table",""
"Composite Cedar Door",""
"Composite Cedar Chair",""
"Composite Cedar Bench",""
"Composite Birch Table",""
"Composite Birch Door",""
"Composite Birch Chair",""
"Composite Birch Bench",""
"Census Bureau",""
"Capitol",""
"Brick Fireplace","Șemineu Din Cărămidă"
"Board Of Elections","Consiliul De Alegeri"
"Ballot Box","Urna"
"Ashlar Stone Table",""
"Ashlar Stone Fireplace",""
"Ashlar Stone Chair",""
"Ashlar Stone Bench",""
"Ashlar Small Stone Fountain",""
"Ashlar Small Shale Fountain",""
"Ashlar Small Sandstone Fountain",""
"Ashlar Small Limestone Fountain",""
"Ashlar Small Granite Fountain",""
"Ashlar Small Gneiss Fountain",""
"Ashlar Small Basalt Fountain",""
"Ashlar Shale Table",""
"Ashlar Shale Fireplace",""
"Ashlar Shale Chair",""
"Ashlar Shale Bench",""
"Ashlar Sandstone Table",""
"Ashlar Sandstone Fireplace",""
"Ashlar Sandstone Chair",""
"Ashlar Sandstone Bench",""
"Ashlar Limestone Table",""
"Ashlar Limestone Fireplace",""
"Ashlar Limestone Chair",""
"Ashlar Limestone Bench",""
"Ashlar Large Stone Fountain",""
"Ashlar Large Shale Fountain",""
"Ashlar Large Sandstone Fountain",""
"Ashlar Large Limestone Fountain",""
"Ashlar Large Granite Fountain",""
"Ashlar Large Gneiss Fountain",""
"Ashlar Large Basalt Fountain",""
"Ashlar Granite Table",""
"Ashlar Granite Fireplace",""
"Ashlar Granite Chair",""
"Ashlar Granite Bench",""
"Ashlar Gneiss Table",""
"Ashlar Gneiss Fireplace",""
"Ashlar Gneiss Chair",""
"Ashlar Gneiss Bench",""
"Ashlar Basalt Table",""
"Ashlar Basalt Fireplace",""
"Ashlar Basalt Chair",""
"Ashlar Basalt Bench",""
"Arrastra",""
"A primitive rock mill of dragged boulders.",""
"Amendments",""
"Advanced Masonry Table",""
"A workbench for the advanced shaping of rocks into beautiful stone.",""
"Advanced Carpentry Table",""
"Adorned Ashlar Stone Table",""
"Adorned Ashlar Stone Chair",""
"Adorned Ashlar Stone Bench",""
"Adorned Ashlar Shale Table",""
"Adorned Ashlar Shale Chair",""
"Adorned Ashlar Shale Bench",""
"Adorned Ashlar Sandstone Table",""
"Adorned Ashlar Sandstone Chair",""
"Adorned Ashlar Sandstone Bench",""
"Adorned Ashlar Limestone Table",""
"Adorned Ashlar Limestone Chair",""
"Adorned Ashlar Limestone Bench",""
"Adorned Ashlar Granite Table",""
"Adorned Ashlar Granite Chair",""
"Adorned Ashlar Granite Bench",""
"Adorned Ashlar Gneiss Table",""
"Adorned Ashlar Gneiss Chair",""
"Adorned Ashlar Gneiss Bench",""
"Adorned Ashlar Basalt Table",""
"Adorned Ashlar Basalt Chair",""
"Adorned Ashlar Basalt Bench",""
"Modern Rock Drill",""
"Iron Rock Drill",""
"Composites",""
"Composites Skill Book",""
"Composites Skill Scroll",""
"Advanced Masonry",""
"Advanced Masonry Skill Book",""
"Advanced Masonry Skill Scroll",""
"Raw Food","Aliment Crud"
"Grain","Grâu"
"Plant to grow a ceiba sapling.",""
"Vegetable",""
"Root",""
"Bullrush Seed",""
"Plant to grow bullrush.",""
"Bullrush",""
"Bullrush Seed Pack","Pachet de semințe bullrush"
"Amanita Mushroom Spores","Spori de ciuperci Amanita"
"Plant to grow amanita mushrooms. Not sure why you'd want these poisonous mushrooms, though.",""
"AmanitaMushroom",""
"Amanita Mushroom Spores Pack","Pachet cu spori de ciuperci Amanita"
"Pitcher Plant",""
"Buttonbush",""
"Pitch","Pas"
"Burnable Fuel",""
"Carcass",""
"Marine Life",""
"Fish","Pește"
"Steel Saw Blade",""
"SawBlade",""
"Steel Gearbox",""
"Softwood Board",""
"A higher quality softwood board used for long lasting furniture.",""
"Recurve Bow",""
"Ribbed steel bars for reinforcing stuctures.",""
"Tool",""
"Fiber",""
"A binding pitch useful as a mortar.",""
"A document containing important research information. Used to discover new skills at the research table.",""
"Animal Skin",""
"Iron Saw Blade",""
"Hardwood Board",""
"A higher quality hardwood board used for long lasting furniture.",""
"Gold Wiring",""
"A length of gold conductive wire useful for a variety of purposes.",""
"Wiring",""
"A length of copper conductive wire useful for a variety of purposes.",""
"A higher quality board used for long lasting furniture.",""
"Advanced Circuit",""
"Salad","Salată"
"Porridge",""
"Topped Porridge",""
"Fruit","Fruct"
"A simple water and suger combination heated until the sugar dissolves.",""
"Root Campfire Stew",""
"Root Campfire Salad",""
"Meat","Carne"
"Pirozhki",""
"Pastry Dough",""
"Pastry",""
"Meaty Stew",""
"Leavened Dough",""
"Jungle Campfire Stew",""
"Jungle Campfire Salad",""
"Used to make collids for bursts of flavor.",""
"A handfull of small wild berries. I'm your huckleberry.",""
"Fruit Tart",""
"Fruit Muffin",""
"Fried Vegetables",""
"Fried Vegetable",""
"Fried Taro",""
"Fried Hearts Of Palm",""
"Fried Fiddleheads",""
"Fried Camas",""
"Field Campfire Stew",""
"Greens",""
"Fern Campfire Salad",""
"Fungus","Ciupercă"
"The blackened char on this tomato would contrast well with the red skin if there was any unburt surface left.",""
"Charred Mushrooms",""
"Charred Heart Of Palm",""
"Charred Fireweed Shoots",""
"Charred Cactus Fruit",""
"Charred Beans",""
"Campfire Salad",""
"Boiled Grains",""
"Beet Greens",""
"The leafy greens from a beet with a distinctive red stem.",""
"Beet Campfire Salad",""
"A sweet pastry with seperated sections that look a bit like a claw.",""
"Baked Vegetable",""
"Baked Tomato",""
"Baked Taro",""
"Baked Heart Of Palm",""
"Baked Corn",""
"Baked Beet",""
"Charred agave leaves are too fiberous to eat entirely, but you can certainly chew them.",""
"Window Wall",""
"Fence","Gard"
"Window","Fereastră"
"Wall Trim",""
"Wall",""
"Under Stairs",""
"Under Brace",""
"Thin Column",""
"Stairs Turn",""
"Stairs Corner",""
"Stairs","Scări"
"Slope Turn",""
"Slope Side",""
"Slope Point",""
"Slope Flat",""
"Slope Corner",""
"Side Fence",""
"Side Brace",""
"Roof",""
"RampD",""
"RampC",""
"RampB",""
"RampA",""
"Ladder",""
"Floor","Podea"
"Float Stairs Turn",""
"Float Stairs Corner",""
"Float Stairs",""
"Flat Roof",""
"Double Window",""
"Cube","Cub"
"Column",""
"Clad Wall",""
"Chimney",""
"Brace",""
"Basic Slope Turn",""
"Basic Slope Side",""
"Basic Slope Point",""
"Basic Slope Corner",""
"Aqueduct",""
"Thin","Subțire"
"Supports",""
"Slopes",""
"Ramps",""
"Climbing",""
"Basic",""
"A pile of stones.",""
"Rock",""
"Pipe","Țeavă"
"Steel Bar",""
"Refined bar of steel.",""
"Spruce Log",""
"Softwood",""
"Softwood Lumber",""
"Softwood Hewn Log",""
"HewnLog",""
"Slag",""
"A rock of varying hardness, useful for construction and as a host for iron ore. Sandstone is a sedimentary rock that forms when sand is buried deeply enough to lithify. Sometimes the shapes of dunes and ripples from an ancient desert or beach are preserved!",""
"Saguaro Rib",""
"Redwood Log",""
"Liquid Fuel",""
"Palm Log",""
"Concentrated Ore",""
"Oak Log",""
"Hardwood",""
"Mortared Shale",""
"Mortared Gneiss",""
"Mortared Basalt",""
"Joshua Log",""
"Ore",""
"Iron Concentrate",""
"Refined bar of iron.",""
"Hardwood Lumber",""
"Hardwood Hewn Log",""
"Gold Concentrate",""
"Refined bar of gold.",""
"Fir Log",""
"Crushed Stone",""
"Crushed Rock",""
"Crushed Slag",""
"Crushed Shale",""
"Crushed Sandstone",""
"Crushed Oil Shale",""
"Crushed Limestone",""
"Crushed Iron Ore",""
